compact_object_type,formation_channel,study_key,label,first_author,year,month,ads_url,arxiv_url,code,plotting_style,rate_Gpc3yr,rate_type,submodel,submodel string,notes,submodel change 1,submodel change 2,sfrd-1,sfrd-2,sfrd-3,sfrd-4,sigma_kick,sigma_stripped_SN,alpha_CE,beta_MT,gamma_AM,CE_pessimistic,CE_prescription,lambda_CE,RMP,PISN_prescription,MT_stability,Eddington_limited,f_WR,stellar_tracks,binding_energy
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,102.0,,S23-M27-KK04_Ma16,S23-M27-KK04_Ma16,BPS variation: wind velocity factor (beta) -> 0.125; SFR/MZR model: KK04_Ma16 (Ma et al. (2016) fit for Kobulnicky & Kewley (2004) MZR (paper default)),wind velocity factor (beta),star formation history,KK04_Ma16,Ma et al. (2016) fit for Kobulnicky & Kewley (2004) MZR (paper default),,,,,1,0.125,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,291.0,,S23-M27-PP04_Ma16,S23-M27-PP04_Ma16,BPS variation: wind velocity factor (beta) -> 0.125; SFR/MZR model: PP04_Ma16 (Ma et al. (2016) fit for Pettini & Pagel (2004) MZR),wind velocity factor (beta),star formation history,PP04_Ma16,Ma et al. (2016) fit for Pettini & Pagel (2004) MZR,,,,,1,0.125,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,185.0,,S23-M27-M09,S23-M27-M09,BPS variation: wind velocity factor (beta) -> 0.125; SFR/MZR model: M09 (Chruslinska & Nelemans (2019) fit for Mannucci et al. (2009) MZR),wind velocity factor (beta),star formation history,M09,Chruslinska & Nelemans (2019) fit for Mannucci et al. (2009) MZR,,,,,1,0.125,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,130.0,,S23-M27-KK04,S23-M27-KK04,BPS variation: wind velocity factor (beta) -> 0.125; SFR/MZR model: KK04 (Chruslinska & Nelemans (2019) fit for Kobulnicky & Kewley (2004) MZR),wind velocity factor (beta),star formation history,KK04,Chruslinska & Nelemans (2019) fit for Kobulnicky & Kewley (2004) MZR,,,,,1,0.125,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,417.0,,S23-M27-PP04,S23-M27-PP04,BPS variation: wind velocity factor (beta) -> 0.125; SFR/MZR model: PP04 (Chruslinska & Nelemans (2019) fit for Pettini & Pagel (2004) MZR),wind velocity factor (beta),star formation history,PP04,Chruslinska & Nelemans (2019) fit for Pettini & Pagel (2004) MZR,,,,,1,0.125,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,188.0,,S23-M27-T04,S23-M27-T04,BPS variation: wind velocity factor (beta) -> 0.125; SFR/MZR model: T04 (Chruslinska & Nelemans (2019) fit for Tremonti et al. (2004) MZR),wind velocity factor (beta),star formation history,T04,Chruslinska & Nelemans (2019) fit for Tremonti et al. (2004) MZR,,,,,1,0.125,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,102.0,,S23-M28-KK04_Ma16,S23-M28-KK04_Ma16,BPS variation: wind velocity factor (beta) -> 7; SFR/MZR model: KK04_Ma16 (Ma et al. (2016) fit for Kobulnicky & Kewley (2004) MZR (paper default)),wind velocity factor (beta),star formation history,KK04_Ma16,Ma et al. (2016) fit for Kobulnicky & Kewley (2004) MZR (paper default),,,,,1,7,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,286.0,,S23-M28-PP04_Ma16,S23-M28-PP04_Ma16,BPS variation: wind velocity factor (beta) -> 7; SFR/MZR model: PP04_Ma16 (Ma et al. (2016) fit for Pettini & Pagel (2004) MZR),wind velocity factor (beta),star formation history,PP04_Ma16,Ma et al. (2016) fit for Pettini & Pagel (2004) MZR,,,,,1,7,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,173.0,,S23-M28-M09,S23-M28-M09,BPS variation: wind velocity factor (beta) -> 7; SFR/MZR model: M09 (Chruslinska & Nelemans (2019) fit for Mannucci et al. (2009) MZR),wind velocity factor (beta),star formation history,M09,Chruslinska & Nelemans (2019) fit for Mannucci et al. (2009) MZR,,,,,1,7,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,139.0,,S23-M28-KK04,S23-M28-KK04,BPS variation: wind velocity factor (beta) -> 7; SFR/MZR model: KK04 (Chruslinska & Nelemans (2019) fit for Kobulnicky & Kewley (2004) MZR),wind velocity factor (beta),star formation history,KK04,Chruslinska & Nelemans (2019) fit for Kobulnicky & Kewley (2004) MZR,,,,,1,7,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,356.0,,S23-M28-PP04,S23-M28-PP04,BPS variation: wind velocity factor (beta) -> 7; SFR/MZR model: PP04 (Chruslinska & Nelemans (2019) fit for Pettini & Pagel (2004) MZR),wind velocity factor (beta),star formation history,PP04,Chruslinska & Nelemans (2019) fit for Pettini & Pagel (2004) MZR,,,,,1,7,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,198.0,,S23-M28-T04,S23-M28-T04,BPS variation: wind velocity factor (beta) -> 7; SFR/MZR model: T04 (Chruslinska & Nelemans (2019) fit for Tremonti et al. (2004) MZR),wind velocity factor (beta),star formation history,T04,Chruslinska & Nelemans (2019) fit for Tremonti et al. (2004) MZR,,,,,1,7,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,92.2,,S23-M29-KK04_Ma16,S23-M29-KK04_Ma16,"BPS variation: natal-kick model (v_Kick) -> kickflag=-3 (Bray and Eldridge 2016, Eq. 1); SFR/MZR model: KK04_Ma16 (Ma et al. (2016) fit for Kobulnicky & Kewley (2004) MZR (paper default))",natal-kick model (v_Kick),star formation history,KK04_Ma16,Ma et al. (2016) fit for Kobulnicky & Kewley (2004) MZR (paper default),,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,234.0,,S23-M29-PP04_Ma16,S23-M29-PP04_Ma16,"BPS variation: natal-kick model (v_Kick) -> kickflag=-3 (Bray and Eldridge 2016, Eq. 1); SFR/MZR model: PP04_Ma16 (Ma et al. (2016) fit for Pettini & Pagel (2004) MZR)",natal-kick model (v_Kick),star formation history,PP04_Ma16,Ma et al. (2016) fit for Pettini & Pagel (2004) MZR,,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,143.0,,S23-M29-M09,S23-M29-M09,"BPS variation: natal-kick model (v_Kick) -> kickflag=-3 (Bray and Eldridge 2016, Eq. 1); SFR/MZR model: M09 (Chruslinska & Nelemans (2019) fit for Mannucci et al. (2009) MZR)",natal-kick model (v_Kick),star formation history,M09,Chruslinska & Nelemans (2019) fit for Mannucci et al. (2009) MZR,,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,119.0,,S23-M29-KK04,S23-M29-KK04,"BPS variation: natal-kick model (v_Kick) -> kickflag=-3 (Bray and Eldridge 2016, Eq. 1); SFR/MZR model: KK04 (Chruslinska & Nelemans (2019) fit for Kobulnicky & Kewley (2004) MZR)",natal-kick model (v_Kick),star formation history,KK04,Chruslinska & Nelemans (2019) fit for Kobulnicky & Kewley (2004) MZR,,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,307.0,,S23-M29-PP04,S23-M29-PP04,"BPS variation: natal-kick model (v_Kick) -> kickflag=-3 (Bray and Eldridge 2016, Eq. 1); SFR/MZR model: PP04 (Chruslinska & Nelemans (2019) fit for Pettini & Pagel (2004) MZR)",natal-kick model (v_Kick),star formation history,PP04,Chruslinska & Nelemans (2019) fit for Pettini & Pagel (2004) MZR,,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,162.0,,S23-M29-T04,S23-M29-T04,"BPS variation: natal-kick model (v_Kick) -> kickflag=-3 (Bray and Eldridge 2016, Eq. 1); SFR/MZR model: T04 (Chruslinska & Nelemans (2019) fit for Tremonti et al. (2004) MZR)",natal-kick model (v_Kick),star formation history,T04,Chruslinska & Nelemans (2019) fit for Tremonti et al. (2004) MZR,,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,96.7,,S23-M30-KK04_Ma16,S23-M30-KK04_Ma16,"BPS variation: natal-kick model (v_Kick) -> kickflag=-2 (Giacobbo and Mapelli 2020, Eq. 2); SFR/MZR model: KK04_Ma16 (Ma et al. (2016) fit for Kobulnicky & Kewley (2004) MZR (paper default))",natal-kick model (v_Kick),star formation history,KK04_Ma16,Ma et al. (2016) fit for Kobulnicky & Kewley (2004) MZR (paper default),,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,267.0,,S23-M30-PP04_Ma16,S23-M30-PP04_Ma16,"BPS variation: natal-kick model (v_Kick) -> kickflag=-2 (Giacobbo and Mapelli 2020, Eq. 2); SFR/MZR model: PP04_Ma16 (Ma et al. (2016) fit for Pettini & Pagel (2004) MZR)",natal-kick model (v_Kick),star formation history,PP04_Ma16,Ma et al. (2016) fit for Pettini & Pagel (2004) MZR,,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,172.0,,S23-M30-M09,S23-M30-M09,"BPS variation: natal-kick model (v_Kick) -> kickflag=-2 (Giacobbo and Mapelli 2020, Eq. 2); SFR/MZR model: M09 (Chruslinska & Nelemans (2019) fit for Mannucci et al. (2009) MZR)",natal-kick model (v_Kick),star formation history,M09,Chruslinska & Nelemans (2019) fit for Mannucci et al. (2009) MZR,,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,133.0,,S23-M30-KK04,S23-M30-KK04,"BPS variation: natal-kick model (v_Kick) -> kickflag=-2 (Giacobbo and Mapelli 2020, Eq. 2); SFR/MZR model: KK04 (Chruslinska & Nelemans (2019) fit for Kobulnicky & Kewley (2004) MZR)",natal-kick model (v_Kick),star formation history,KK04,Chruslinska & Nelemans (2019) fit for Kobulnicky & Kewley (2004) MZR,,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,373.0,,S23-M30-PP04,S23-M30-PP04,"BPS variation: natal-kick model (v_Kick) -> kickflag=-2 (Giacobbo and Mapelli 2020, Eq. 2); SFR/MZR model: PP04 (Chruslinska & Nelemans (2019) fit for Pettini & Pagel (2004) MZR)",natal-kick model (v_Kick),star formation history,PP04,Chruslinska & Nelemans (2019) fit for Pettini & Pagel (2004) MZR,,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,196.0,,S23-M30-T04,S23-M30-T04,"BPS variation: natal-kick model (v_Kick) -> kickflag=-2 (Giacobbo and Mapelli 2020, Eq. 2); SFR/MZR model: T04 (Chruslinska & Nelemans (2019) fit for Tremonti et al. (2004) MZR)",natal-kick model (v_Kick),star formation history,T04,Chruslinska & Nelemans (2019) fit for Tremonti et al. (2004) MZR,,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,132.0,,S23-M31-KK04_Ma16,S23-M31-KK04_Ma16,"BPS variation: natal-kick model (v_Kick) -> kickflag=-1 (Giacobbo and Mapelli 2020, Eq. 1); SFR/MZR model: KK04_Ma16 (Ma et al. (2016) fit for Kobulnicky & Kewley (2004) MZR (paper default))",natal-kick model (v_Kick),star formation history,KK04_Ma16,Ma et al. (2016) fit for Kobulnicky & Kewley (2004) MZR (paper default),,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,381.0,,S23-M31-PP04_Ma16,S23-M31-PP04_Ma16,"BPS variation: natal-kick model (v_Kick) -> kickflag=-1 (Giacobbo and Mapelli 2020, Eq. 1); SFR/MZR model: PP04_Ma16 (Ma et al. (2016) fit for Pettini & Pagel (2004) MZR)",natal-kick model (v_Kick),star formation history,PP04_Ma16,Ma et al. (2016) fit for Pettini & Pagel (2004) MZR,,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,251.0,,S23-M31-M09,S23-M31-M09,"BPS variation: natal-kick model (v_Kick) -> kickflag=-1 (Giacobbo and Mapelli 2020, Eq. 1); SFR/MZR model: M09 (Chruslinska & Nelemans (2019) fit for Mannucci et al. (2009) MZR)",natal-kick model (v_Kick),star formation history,M09,Chruslinska & Nelemans (2019) fit for Mannucci et al. (2009) MZR,,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,161.0,,S23-M31-KK04,S23-M31-KK04,"BPS variation: natal-kick model (v_Kick) -> kickflag=-1 (Giacobbo and Mapelli 2020, Eq. 1); SFR/MZR model: KK04 (Chruslinska & Nelemans (2019) fit for Kobulnicky & Kewley (2004) MZR)",natal-kick model (v_Kick),star formation history,KK04,Chruslinska & Nelemans (2019) fit for Kobulnicky & Kewley (2004) MZR,,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,514.0,,S23-M31-PP04,S23-M31-PP04,"BPS variation: natal-kick model (v_Kick) -> kickflag=-1 (Giacobbo and Mapelli 2020, Eq. 1); SFR/MZR model: PP04 (Chruslinska & Nelemans (2019) fit for Pettini & Pagel (2004) MZR)",natal-kick model (v_Kick),star formation history,PP04,Chruslinska & Nelemans (2019) fit for Pettini & Pagel (2004) MZR,,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,226.0,,S23-M31-T04,S23-M31-T04,"BPS variation: natal-kick model (v_Kick) -> kickflag=-1 (Giacobbo and Mapelli 2020, Eq. 1); SFR/MZR model: T04 (Chruslinska & Nelemans (2019) fit for Tremonti et al. (2004) MZR)",natal-kick model (v_Kick),star formation history,T04,Chruslinska & Nelemans (2019) fit for Tremonti et al. (2004) MZR,,,,,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,125.0,,S23-M32-KK04_Ma16,S23-M32-KK04_Ma16,BPS variation: SN natal-kick dispersion (sigma) -> 90; SFR/MZR model: KK04_Ma16 (Ma et al. (2016) fit for Kobulnicky & Kewley (2004) MZR (paper default)),SN natal-kick dispersion (sigma),star formation history,KK04_Ma16,Ma et al. (2016) fit for Kobulnicky & Kewley (2004) MZR (paper default),,,90,90,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,369.0,,S23-M32-PP04_Ma16,S23-M32-PP04_Ma16,BPS variation: SN natal-kick dispersion (sigma) -> 90; SFR/MZR model: PP04_Ma16 (Ma et al. (2016) fit for Pettini & Pagel (2004) MZR),SN natal-kick dispersion (sigma),star formation history,PP04_Ma16,Ma et al. (2016) fit for Pettini & Pagel (2004) MZR,,,90,90,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,192.0,,S23-M32-M09,S23-M32-M09,BPS variation: SN natal-kick dispersion (sigma) -> 90; SFR/MZR model: M09 (Chruslinska & Nelemans (2019) fit for Mannucci et al. (2009) MZR),SN natal-kick dispersion (sigma),star formation history,M09,Chruslinska & Nelemans (2019) fit for Mannucci et al. (2009) MZR,,,90,90,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,155.0,,S23-M32-KK04,S23-M32-KK04,BPS variation: SN natal-kick dispersion (sigma) -> 90; SFR/MZR model: KK04 (Chruslinska & Nelemans (2019) fit for Kobulnicky & Kewley (2004) MZR),SN natal-kick dispersion (sigma),star formation history,KK04,Chruslinska & Nelemans (2019) fit for Kobulnicky & Kewley (2004) MZR,,,90,90,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,428.0,,S23-M32-PP04,S23-M32-PP04,BPS variation: SN natal-kick dispersion (sigma) -> 90; SFR/MZR model: PP04 (Chruslinska & Nelemans (2019) fit for Pettini & Pagel (2004) MZR),SN natal-kick dispersion (sigma),star formation history,PP04,Chruslinska & Nelemans (2019) fit for Pettini & Pagel (2004) MZR,,,90,90,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,210.0,,S23-M32-T04,S23-M32-T04,BPS variation: SN natal-kick dispersion (sigma) -> 90; SFR/MZR model: T04 (Chruslinska & Nelemans (2019) fit for Tremonti et al. (2004) MZR),SN natal-kick dispersion (sigma),star formation history,T04,Chruslinska & Nelemans (2019) fit for Tremonti et al. (2004) MZR,,,90,90,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
BH-BH,isolated-binary-evolution,Srinivasan_2023_COSMIC,Srinivasan et al. (2023),Srinivasan,2023,,,https://arxiv.org/abs/2303.04017,COSMIC,range,102.0,,S23-M33-KK04_Ma16,S23-M33-KK04_Ma16,BPS variation: SN natal-kick dispersion (sigma) -> 530; SFR/MZR model: KK04_Ma16 (Ma et al. (2016) fit for Kobulnicky & Kewley (2004) MZR (paper default)),SN natal-kick dispersion (sigma),star formation history,KK04_Ma16,Ma et al. (2016) fit for Kobulnicky & Kewley (2004) MZR (paper default),,,530,530,1,-1,,,,"variable (Claeys et al. 2014), without extra ionization",,,,,,SSE,
