study_key,label,code,from_submodel,to_submodel,parameter_family,parameter,travel_label,from_value,to_value,from_rate_Gpc3yr,to_rate_Gpc3yr,study_color_code,compact_object_type
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kl_β0.8_Millennium-II,Chu_α10_kl_β0.6_Millennium-II,mass transfer efficiency,beta,Chu_α10_kl_β0.8_Millennium-II to Chu_α10_kl_β0.6_Millennium-II,0.8,0.6,280,688,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kl_β0.9_EAGLE,Chu_α10_kl_β0.8_EAGLE,mass transfer efficiency,beta,Chu_α10_kl_β0.9_EAGLE to Chu_α10_kl_β0.8_EAGLE,0.9,0.8,34.4,332,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kl_β0.8_EAGLE,Chu_α10_kl_β0.6_EAGLE,mass transfer efficiency,beta,Chu_α10_kl_β0.8_EAGLE to Chu_α10_kl_β0.6_EAGLE,0.8,0.6,332,167,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kl_β0.9_Illustris-TNG,Chu_α10_kl_β0.8_Illustris-TNG,mass transfer efficiency,beta,Chu_α10_kl_β0.9_Illustris-TNG to Chu_α10_kl_β0.8_Illustris-TNG,0.9,0.8,381,61.8,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kl_β0.8_Illustris-TNG,Chu_α10_kl_β0.6_Illustris-TNG,mass transfer efficiency,beta,Chu_α10_kl_β0.8_Illustris-TNG to Chu_α10_kl_β0.6_Illustris-TNG,0.8,0.6,61.8,439,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kl_β0.9_Madau_Dickinson,Chu_α10_kl_β0.8_Madau_Dickinson,mass transfer efficiency,beta,Chu_α10_kl_β0.9_Madau_Dickinson to Chu_α10_kl_β0.8_Madau_Dickinson,0.9,0.8,143,214,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kl_β0.8_Madau_Dickinson,Chu_α10_kl_β0.6_Madau_Dickinson,mass transfer efficiency,beta,Chu_α10_kl_β0.8_Madau_Dickinson to Chu_α10_kl_β0.6_Madau_Dickinson,0.8,0.6,214,46.6,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kh_β0.9_Millennium-II,Chu_α10_kh_β0.8_Millennium-II,mass transfer efficiency,beta,Chu_α10_kh_β0.9_Millennium-II to Chu_α10_kh_β0.8_Millennium-II,0.9,0.8,2,190,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kh_β0.8_Millennium-II,Chu_α10_kh_β0.6_Millennium-II,mass transfer efficiency,beta,Chu_α10_kh_β0.8_Millennium-II to Chu_α10_kh_β0.6_Millennium-II,0.8,0.6,190,0.6,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kh_β0.9_EAGLE,Chu_α10_kh_β0.8_EAGLE,mass transfer efficiency,beta,Chu_α10_kh_β0.9_EAGLE to Chu_α10_kh_β0.8_EAGLE,0.9,0.8,24.4,589,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kh_β0.8_EAGLE,Chu_α10_kh_β0.6_EAGLE,mass transfer efficiency,beta,Chu_α10_kh_β0.8_EAGLE to Chu_α10_kh_β0.6_EAGLE,0.8,0.6,589,24.4,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kh_β0.9_Illustris-TNG,Chu_α10_kh_β0.8_Illustris-TNG,mass transfer efficiency,beta,Chu_α10_kh_β0.9_Illustris-TNG to Chu_α10_kh_β0.8_Illustris-TNG,0.9,0.8,346,103,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kh_β0.8_Illustris-TNG,Chu_α10_kh_β0.6_Illustris-TNG,mass transfer efficiency,beta,Chu_α10_kh_β0.8_Illustris-TNG to Chu_α10_kh_β0.6_Illustris-TNG,0.8,0.6,103,14.7,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kh_β0.9_Madau_Dickinson,Chu_α10_kh_β0.8_Madau_Dickinson,mass transfer efficiency,beta,Chu_α10_kh_β0.9_Madau_Dickinson to Chu_α10_kh_β0.8_Madau_Dickinson,0.9,0.8,38,324,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kh_β0.8_Madau_Dickinson,Chu_α10_kh_β0.6_Madau_Dickinson,mass transfer efficiency,beta,Chu_α10_kh_β0.8_Madau_Dickinson to Chu_α10_kh_β0.6_Madau_Dickinson,0.8,0.6,324,279,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kb_β0.9_Millennium-II,Chu_α10_kb_β0.8_Millennium-II,mass transfer efficiency,beta,Chu_α10_kb_β0.9_Millennium-II to Chu_α10_kb_β0.8_Millennium-II,0.9,0.8,82.8,154,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kb_β0.8_Millennium-II,Chu_α10_kb_β0.6_Millennium-II,mass transfer efficiency,beta,Chu_α10_kb_β0.8_Millennium-II to Chu_α10_kb_β0.6_Millennium-II,0.8,0.6,154,34.4,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kb_β0.9_EAGLE,Chu_α10_kb_β0.8_EAGLE,mass transfer efficiency,beta,Chu_α10_kb_β0.9_EAGLE to Chu_α10_kb_β0.8_EAGLE,0.9,0.8,187,339,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kb_β0.8_EAGLE,Chu_α10_kb_β0.6_EAGLE,mass transfer efficiency,beta,Chu_α10_kb_β0.8_EAGLE to Chu_α10_kb_β0.6_EAGLE,0.8,0.6,339,1.6,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kb_β0.9_Illustris-TNG,Chu_α10_kb_β0.8_Illustris-TNG,mass transfer efficiency,beta,Chu_α10_kb_β0.9_Illustris-TNG to Chu_α10_kb_β0.8_Illustris-TNG,0.9,0.8,307,95.4,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kb_β0.8_Illustris-TNG,Chu_α10_kb_β0.6_Illustris-TNG,mass transfer efficiency,beta,Chu_α10_kb_β0.8_Illustris-TNG to Chu_α10_kb_β0.6_Illustris-TNG,0.8,0.6,95.4,18.7,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kb_β0.9_Madau_Dickinson,Chu_α10_kb_β0.8_Madau_Dickinson,mass transfer efficiency,beta,Chu_α10_kb_β0.9_Madau_Dickinson to Chu_α10_kb_β0.8_Madau_Dickinson,0.9,0.8,30.5,241,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_α10_kb_β0.8_Madau_Dickinson,Chu_α10_kb_β0.6_Madau_Dickinson,mass transfer efficiency,beta,Chu_α10_kb_β0.8_Madau_Dickinson to Chu_α10_kb_β0.6_Madau_Dickinson,0.8,0.6,241,255,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kl_β0.9_Millennium-II,Chu_γ1.1_kl_β0.8_Millennium-II,mass transfer efficiency,beta,Chu_γ1.1_kl_β0.9_Millennium-II to Chu_γ1.1_kl_β0.8_Millennium-II,0.9,0.8,25.7,252,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kl_β0.8_Millennium-II,Chu_γ1.1_kl_β0.6_Millennium-II,mass transfer efficiency,beta,Chu_γ1.1_kl_β0.8_Millennium-II to Chu_γ1.1_kl_β0.6_Millennium-II,0.8,0.6,252,179,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kl_β0.9_EAGLE,Chu_γ1.1_kl_β0.8_EAGLE,mass transfer efficiency,beta,Chu_γ1.1_kl_β0.9_EAGLE to Chu_γ1.1_kl_β0.8_EAGLE,0.9,0.8,139,0.6,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kl_β0.8_EAGLE,Chu_γ1.1_kl_β0.6_EAGLE,mass transfer efficiency,beta,Chu_γ1.1_kl_β0.8_EAGLE to Chu_γ1.1_kl_β0.6_EAGLE,0.8,0.6,0.6,60,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kl_β0.9_Illustris-TNG,Chu_γ1.1_kl_β0.8_Illustris-TNG,mass transfer efficiency,beta,Chu_γ1.1_kl_β0.9_Illustris-TNG to Chu_γ1.1_kl_β0.8_Illustris-TNG,0.9,0.8,461,15.1,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kl_β0.8_Illustris-TNG,Chu_γ1.1_kl_β0.6_Illustris-TNG,mass transfer efficiency,beta,Chu_γ1.1_kl_β0.8_Illustris-TNG to Chu_γ1.1_kl_β0.6_Illustris-TNG,0.8,0.6,15.1,130,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kl_β0.9_Madau_Dickinson,Chu_γ1.1_kl_β0.8_Madau_Dickinson,mass transfer efficiency,beta,Chu_γ1.1_kl_β0.9_Madau_Dickinson to Chu_γ1.1_kl_β0.8_Madau_Dickinson,0.9,0.8,78,9.4,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kl_β0.8_Madau_Dickinson,Chu_γ1.1_kl_β0.6_Madau_Dickinson,mass transfer efficiency,beta,Chu_γ1.1_kl_β0.8_Madau_Dickinson to Chu_γ1.1_kl_β0.6_Madau_Dickinson,0.8,0.6,9.4,204,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kh_β0.9_Millennium-II,Chu_γ1.1_kh_β0.8_Millennium-II,mass transfer efficiency,beta,Chu_γ1.1_kh_β0.9_Millennium-II to Chu_γ1.1_kh_β0.8_Millennium-II,0.9,0.8,21.4,143,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kh_β0.8_Millennium-II,Chu_γ1.1_kh_β0.6_Millennium-II,mass transfer efficiency,beta,Chu_γ1.1_kh_β0.8_Millennium-II to Chu_γ1.1_kh_β0.6_Millennium-II,0.8,0.6,143,466,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kh_β0.9_EAGLE,Chu_γ1.1_kh_β0.8_EAGLE,mass transfer efficiency,beta,Chu_γ1.1_kh_β0.9_EAGLE to Chu_γ1.1_kh_β0.8_EAGLE,0.9,0.8,103,61.7,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kh_β0.8_EAGLE,Chu_γ1.1_kh_β0.6_EAGLE,mass transfer efficiency,beta,Chu_γ1.1_kh_β0.8_EAGLE to Chu_γ1.1_kh_β0.6_EAGLE,0.8,0.6,61.7,50.4,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kh_β0.9_Illustris-TNG,Chu_γ1.1_kh_β0.8_Illustris-TNG,mass transfer efficiency,beta,Chu_γ1.1_kh_β0.9_Illustris-TNG to Chu_γ1.1_kh_β0.8_Illustris-TNG,0.9,0.8,176,2.6,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kh_β0.8_Illustris-TNG,Chu_γ1.1_kh_β0.6_Illustris-TNG,mass transfer efficiency,beta,Chu_γ1.1_kh_β0.8_Illustris-TNG to Chu_γ1.1_kh_β0.6_Illustris-TNG,0.8,0.6,2.6,255,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kh_β0.9_Madau_Dickinson,Chu_γ1.1_kh_β0.8_Madau_Dickinson,mass transfer efficiency,beta,Chu_γ1.1_kh_β0.9_Madau_Dickinson to Chu_γ1.1_kh_β0.8_Madau_Dickinson,0.9,0.8,64.7,32.9,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kh_β0.8_Madau_Dickinson,Chu_γ1.1_kh_β0.6_Madau_Dickinson,mass transfer efficiency,beta,Chu_γ1.1_kh_β0.8_Madau_Dickinson to Chu_γ1.1_kh_β0.6_Madau_Dickinson,0.8,0.6,32.9,686,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kb_β0.9_Millennium-II,Chu_γ1.1_kb_β0.8_Millennium-II,mass transfer efficiency,beta,Chu_γ1.1_kb_β0.9_Millennium-II to Chu_γ1.1_kb_β0.8_Millennium-II,0.9,0.8,127,14.5,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kb_β0.8_Millennium-II,Chu_γ1.1_kb_β0.6_Millennium-II,mass transfer efficiency,beta,Chu_γ1.1_kb_β0.8_Millennium-II to Chu_γ1.1_kb_β0.6_Millennium-II,0.8,0.6,14.5,340,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kb_β0.9_EAGLE,Chu_γ1.1_kb_β0.8_EAGLE,mass transfer efficiency,beta,Chu_γ1.1_kb_β0.9_EAGLE to Chu_γ1.1_kb_β0.8_EAGLE,0.9,0.8,386,263,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kb_β0.8_EAGLE,Chu_γ1.1_kb_β0.6_EAGLE,mass transfer efficiency,beta,Chu_γ1.1_kb_β0.8_EAGLE to Chu_γ1.1_kb_β0.6_EAGLE,0.8,0.6,263,36.6,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kb_β0.9_Illustris-TNG,Chu_γ1.1_kb_β0.8_Illustris-TNG,mass transfer efficiency,beta,Chu_γ1.1_kb_β0.9_Illustris-TNG to Chu_γ1.1_kb_β0.8_Illustris-TNG,0.9,0.8,0.7,94.7,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kb_β0.8_Illustris-TNG,Chu_γ1.1_kb_β0.6_Illustris-TNG,mass transfer efficiency,beta,Chu_γ1.1_kb_β0.8_Illustris-TNG to Chu_γ1.1_kb_β0.6_Illustris-TNG,0.8,0.6,94.7,174,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kb_β0.9_Madau_Dickinson,Chu_γ1.1_kb_β0.8_Madau_Dickinson,mass transfer efficiency,beta,Chu_γ1.1_kb_β0.9_Madau_Dickinson to Chu_γ1.1_kb_β0.8_Madau_Dickinson,0.9,0.8,24,195,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.1_kb_β0.8_Madau_Dickinson,Chu_γ1.1_kb_β0.6_Madau_Dickinson,mass transfer efficiency,beta,Chu_γ1.1_kb_β0.8_Madau_Dickinson to Chu_γ1.1_kb_β0.6_Madau_Dickinson,0.8,0.6,195,287,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kl_β0.9_Millennium-II,Chu_γ1.3_kl_β0.8_Millennium-II,mass transfer efficiency,beta,Chu_γ1.3_kl_β0.9_Millennium-II to Chu_γ1.3_kl_β0.8_Millennium-II,0.9,0.8,106,56,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kl_β0.8_Millennium-II,Chu_γ1.3_kl_β0.6_Millennium-II,mass transfer efficiency,beta,Chu_γ1.3_kl_β0.8_Millennium-II to Chu_γ1.3_kl_β0.6_Millennium-II,0.8,0.6,56,1050,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kl_β0.9_EAGLE,Chu_γ1.3_kl_β0.8_EAGLE,mass transfer efficiency,beta,Chu_γ1.3_kl_β0.9_EAGLE to Chu_γ1.3_kl_β0.8_EAGLE,0.9,0.8,234,747,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kl_β0.8_EAGLE,Chu_γ1.3_kl_β0.6_EAGLE,mass transfer efficiency,beta,Chu_γ1.3_kl_β0.8_EAGLE to Chu_γ1.3_kl_β0.6_EAGLE,0.8,0.6,747,210,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kl_β0.9_Illustris-TNG,Chu_γ1.3_kl_β0.8_Illustris-TNG,mass transfer efficiency,beta,Chu_γ1.3_kl_β0.9_Illustris-TNG to Chu_γ1.3_kl_β0.8_Illustris-TNG,0.9,0.8,111,88.2,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kl_β0.8_Illustris-TNG,Chu_γ1.3_kl_β0.6_Illustris-TNG,mass transfer efficiency,beta,Chu_γ1.3_kl_β0.8_Illustris-TNG to Chu_γ1.3_kl_β0.6_Illustris-TNG,0.8,0.6,88.2,602,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kl_β0.9_Madau_Dickinson,Chu_γ1.3_kl_β0.8_Madau_Dickinson,mass transfer efficiency,beta,Chu_γ1.3_kl_β0.9_Madau_Dickinson to Chu_γ1.3_kl_β0.8_Madau_Dickinson,0.9,0.8,4,408,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kl_β0.8_Madau_Dickinson,Chu_γ1.3_kl_β0.6_Madau_Dickinson,mass transfer efficiency,beta,Chu_γ1.3_kl_β0.8_Madau_Dickinson to Chu_γ1.3_kl_β0.6_Madau_Dickinson,0.8,0.6,408,1.1,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kh_β0.9_Millennium-II,Chu_γ1.3_kh_β0.8_Millennium-II,mass transfer efficiency,beta,Chu_γ1.3_kh_β0.9_Millennium-II to Chu_γ1.3_kh_β0.8_Millennium-II,0.9,0.8,65,367,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kh_β0.8_Millennium-II,Chu_γ1.3_kh_β0.6_Millennium-II,mass transfer efficiency,beta,Chu_γ1.3_kh_β0.8_Millennium-II to Chu_γ1.3_kh_β0.6_Millennium-II,0.8,0.6,367,1132,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kh_β0.9_EAGLE,Chu_γ1.3_kh_β0.8_EAGLE,mass transfer efficiency,beta,Chu_γ1.3_kh_β0.9_EAGLE to Chu_γ1.3_kh_β0.8_EAGLE,0.9,0.8,39,625,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kh_β0.8_EAGLE,Chu_γ1.3_kh_β0.6_EAGLE,mass transfer efficiency,beta,Chu_γ1.3_kh_β0.8_EAGLE to Chu_γ1.3_kh_β0.6_EAGLE,0.8,0.6,625,205,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kh_β0.9_Illustris-TNG,Chu_γ1.3_kh_β0.8_Illustris-TNG,mass transfer efficiency,beta,Chu_γ1.3_kh_β0.9_Illustris-TNG to Chu_γ1.3_kh_β0.8_Illustris-TNG,0.9,0.8,570,78.1,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kh_β0.8_Illustris-TNG,Chu_γ1.3_kh_β0.6_Illustris-TNG,mass transfer efficiency,beta,Chu_γ1.3_kh_β0.8_Illustris-TNG to Chu_γ1.3_kh_β0.6_Illustris-TNG,0.8,0.6,78.1,628,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kh_β0.9_Madau_Dickinson,Chu_γ1.3_kh_β0.8_Madau_Dickinson,mass transfer efficiency,beta,Chu_γ1.3_kh_β0.9_Madau_Dickinson to Chu_γ1.3_kh_β0.8_Madau_Dickinson,0.9,0.8,169,330,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kh_β0.8_Madau_Dickinson,Chu_γ1.3_kh_β0.6_Madau_Dickinson,mass transfer efficiency,beta,Chu_γ1.3_kh_β0.8_Madau_Dickinson to Chu_γ1.3_kh_β0.6_Madau_Dickinson,0.8,0.6,330,57.4,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kb_β0.9_Millennium-II,Chu_γ1.3_kb_β0.8_Millennium-II,mass transfer efficiency,beta,Chu_γ1.3_kb_β0.9_Millennium-II to Chu_γ1.3_kb_β0.8_Millennium-II,0.9,0.8,2.3,229,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kb_β0.8_Millennium-II,Chu_γ1.3_kb_β0.6_Millennium-II,mass transfer efficiency,beta,Chu_γ1.3_kb_β0.8_Millennium-II to Chu_γ1.3_kb_β0.6_Millennium-II,0.8,0.6,229,3.4,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kb_β0.9_EAGLE,Chu_γ1.3_kb_β0.8_EAGLE,mass transfer efficiency,beta,Chu_γ1.3_kb_β0.9_EAGLE to Chu_γ1.3_kb_β0.8_EAGLE,0.9,0.8,28.2,733,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kb_β0.8_EAGLE,Chu_γ1.3_kb_β0.6_EAGLE,mass transfer efficiency,beta,Chu_γ1.3_kb_β0.8_EAGLE to Chu_γ1.3_kb_β0.6_EAGLE,0.8,0.6,733,27,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kb_β0.9_Illustris-TNG,Chu_γ1.3_kb_β0.8_Illustris-TNG,mass transfer efficiency,beta,Chu_γ1.3_kb_β0.9_Illustris-TNG to Chu_γ1.3_kb_β0.8_Illustris-TNG,0.9,0.8,432,128,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kb_β0.8_Illustris-TNG,Chu_γ1.3_kb_β0.6_Illustris-TNG,mass transfer efficiency,beta,Chu_γ1.3_kb_β0.8_Illustris-TNG to Chu_γ1.3_kb_β0.6_Illustris-TNG,0.8,0.6,128,17.1,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kb_β0.9_Madau_Dickinson,Chu_γ1.3_kb_β0.8_Madau_Dickinson,mass transfer efficiency,beta,Chu_γ1.3_kb_β0.9_Madau_Dickinson to Chu_γ1.3_kb_β0.8_Madau_Dickinson,0.9,0.8,43.7,400,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.3_kb_β0.8_Madau_Dickinson,Chu_γ1.3_kb_β0.6_Madau_Dickinson,mass transfer efficiency,beta,Chu_γ1.3_kb_β0.8_Madau_Dickinson to Chu_γ1.3_kb_β0.6_Madau_Dickinson,0.8,0.6,400,417,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kl_β0.9_Millennium-II,Chu_γ1.5_kl_β0.8_Millennium-II,mass transfer efficiency,beta,Chu_γ1.5_kl_β0.9_Millennium-II to Chu_γ1.5_kl_β0.8_Millennium-II,0.9,0.8,104,189,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kl_β0.8_Millennium-II,Chu_γ1.5_kl_β0.6_Millennium-II,mass transfer efficiency,beta,Chu_γ1.5_kl_β0.8_Millennium-II to Chu_γ1.5_kl_β0.6_Millennium-II,0.8,0.6,189,45.3,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kl_β0.9_EAGLE,Chu_γ1.5_kl_β0.8_EAGLE,mass transfer efficiency,beta,Chu_γ1.5_kl_β0.9_EAGLE to Chu_γ1.5_kl_β0.8_EAGLE,0.9,0.8,251,585,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kl_β0.8_EAGLE,Chu_γ1.5_kl_β0.6_EAGLE,mass transfer efficiency,beta,Chu_γ1.5_kl_β0.8_EAGLE to Chu_γ1.5_kl_β0.6_EAGLE,0.8,0.6,585,1.9,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kl_β0.9_Illustris-TNG,Chu_γ1.5_kl_β0.8_Illustris-TNG,mass transfer efficiency,beta,Chu_γ1.5_kl_β0.9_Illustris-TNG to Chu_γ1.5_kl_β0.8_Illustris-TNG,0.9,0.8,380,119,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kl_β0.8_Illustris-TNG,Chu_γ1.5_kl_β0.6_Illustris-TNG,mass transfer efficiency,beta,Chu_γ1.5_kl_β0.8_Illustris-TNG to Chu_γ1.5_kl_β0.6_Illustris-TNG,0.8,0.6,119,22.3,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kl_β0.9_Madau_Dickinson,Chu_γ1.5_kl_β0.8_Madau_Dickinson,mass transfer efficiency,beta,Chu_γ1.5_kl_β0.9_Madau_Dickinson to Chu_γ1.5_kl_β0.8_Madau_Dickinson,0.9,0.8,37.9,342,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kl_β0.8_Madau_Dickinson,Chu_γ1.5_kl_β0.6_Madau_Dickinson,mass transfer efficiency,beta,Chu_γ1.5_kl_β0.8_Madau_Dickinson to Chu_γ1.5_kl_β0.6_Madau_Dickinson,0.8,0.6,342,323,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kh_β0.9_Millennium-II,Chu_γ1.5_kh_β0.8_Millennium-II,mass transfer efficiency,beta,Chu_γ1.5_kh_β0.9_Millennium-II to Chu_γ1.5_kh_β0.8_Millennium-II,0.9,0.8,29.7,304,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kh_β0.8_Millennium-II,Chu_γ1.5_kh_β0.6_Millennium-II,mass transfer efficiency,beta,Chu_γ1.5_kh_β0.8_Millennium-II to Chu_γ1.5_kh_β0.6_Millennium-II,0.8,0.6,304,300,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kh_β0.9_EAGLE,Chu_γ1.5_kh_β0.8_EAGLE,mass transfer efficiency,beta,Chu_γ1.5_kh_β0.9_EAGLE to Chu_γ1.5_kh_β0.8_EAGLE,0.9,0.8,169,2.6,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kh_β0.8_EAGLE,Chu_γ1.5_kh_β0.6_EAGLE,mass transfer efficiency,beta,Chu_γ1.5_kh_β0.8_EAGLE to Chu_γ1.5_kh_β0.6_EAGLE,0.8,0.6,2.6,75.7,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kh_β0.9_Illustris-TNG,Chu_γ1.5_kh_β0.8_Illustris-TNG,mass transfer efficiency,beta,Chu_γ1.5_kh_β0.9_Illustris-TNG to Chu_γ1.5_kh_β0.8_Illustris-TNG,0.9,0.8,559,16.7,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kh_β0.8_Illustris-TNG,Chu_γ1.5_kh_β0.6_Illustris-TNG,mass transfer efficiency,beta,Chu_γ1.5_kh_β0.8_Illustris-TNG to Chu_γ1.5_kh_β0.6_Illustris-TNG,0.8,0.6,16.7,184,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kh_β0.9_Madau_Dickinson,Chu_γ1.5_kh_β0.8_Madau_Dickinson,mass transfer efficiency,beta,Chu_γ1.5_kh_β0.9_Madau_Dickinson to Chu_γ1.5_kh_β0.8_Madau_Dickinson,0.9,0.8,95.3,10.8,,NS-NS
Chu_2021_BSE,Chu et al. (2021),BSE,Chu_γ1.5_kh_β0.8_Madau_Dickinson,Chu_γ1.5_kh_β0.6_Madau_Dickinson,mass transfer efficiency,beta,Chu_γ1.5_kh_β0.8_Madau_Dickinson to Chu_γ1.5_kh_β0.6_Madau_Dickinson,0.8,0.6,10.8,258,,NS-NS
