DCOlabel,SFRD_variation,source_file,model_name,total_rate,without_CE_fraction,with_CE_fraction,sum_CE_fractions,sum_minus_one,fractions_sum_to_one
BHBH,000,Formation_Channels_Local_Rates_BHBH_xyz_000.csv,S,115.70605875285509,0.6397356438949078,0.36026435610509183,0.9999999999999996,-4.440892098500626e-16,True
BHBH,000,Formation_Channels_Local_Rates_BHBH_xyz_000.csv,T,10.347483326005497,0.37340629987310503,0.6265937001268945,0.9999999999999996,-4.440892098500626e-16,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,A,498.6071013047564,0.4415281165744278,0.5584718834255716,0.9999999999999994,-5.551115123125783e-16,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,B,420.086545623206,0.3433864397258883,0.656590382642832,0.9999768223687202,-2.3177631279791555e-05,False
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,C,398.47534522833,0.5336506561629671,0.4663493438370336,1.0000000000000007,6.661338147750939e-16,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,D,444.78623559108655,0.711734056039509,0.28826594396049066,0.9999999999999997,-3.3306690738754696e-16,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,E,494.1928415596824,0.4439319217636072,0.5560680782363919,0.9999999999999991,-8.881784197001252e-16,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,F,938.50448976282,0.27209169045579606,0.7279083095442035,0.9999999999999996,-4.440892098500626e-16,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,G,256.3966926476755,0.8273399392002128,0.1726600607997874,1.0000000000000002,2.220446049250313e-16,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,H,420.9819338507046,0.5258230443873799,0.4741769556126196,0.9999999999999996,-4.440892098500626e-16,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,I,622.2241201854242,0.3539608786683915,0.646039121331608,0.9999999999999996,-4.440892098500626e-16,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,J,341.0681760977315,0.6040158226217932,0.3959841773782057,0.9999999999999989,-1.1102230246251565e-15,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,K,935.4312019824172,0.2708851874795332,0.7291148125204668,1.0,0.0,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,L,440.4494909703366,0.5128639006419824,0.48713609935801727,0.9999999999999997,-3.3306690738754696e-16,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,M,569.4340347635342,0.40181512034940187,0.5981848796505982,1.0,0.0,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,N,438.3468983227546,0.4820780049834993,0.5179219950165005,0.9999999999999998,-2.220446049250313e-16,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,O,499.6330166527571,0.44495623815933233,0.5550437618406684,1.0000000000000007,6.661338147750939e-16,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,P,570.7762908416244,0.4049049554806382,0.595095044519362,1.0000000000000002,2.220446049250313e-16,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,Q,633.7448252169678,0.36198462589627534,0.6380153741037241,0.9999999999999994,-5.551115123125783e-16,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,R,615.3396009362132,0.3221507935189587,0.6778492064810412,0.9999999999999999,-1.1102230246251565e-16,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,S,666.3218053379351,0.514655723449231,0.4853442765507686,0.9999999999999997,-3.3306690738754696e-16,True
BHBH,111,Formation_Channels_Local_Rates_BHBH_xyz_111.csv,T,186.91107468832683,0.3040694596540718,0.6959305403459286,1.0000000000000004,4.440892098500626e-16,True
BHBH,112,Formation_Channels_Local_Rates_BHBH_xyz_112.csv,A,54.456288175532464,0.5248708626647797,0.4751291373352206,1.0000000000000002,2.220446049250313e-16,True
BHBH,112,Formation_Channels_Local_Rates_BHBH_xyz_112.csv,B,46.75190846035544,0.4838731161703965,0.5161191555716778,0.9999922717420743,-7.72825792572096e-06,False
BHBH,112,Formation_Channels_Local_Rates_BHBH_xyz_112.csv,C,51.80438125590028,0.6814587742605774,0.31854122573942273,1.0000000000000002,2.220446049250313e-16,True
